,genre,gross,imdb_score
0,Comedy,0.04,7.3
1,Drama,0.04,7.3
0,Crime,0.32,6.1
1,Mystery,0.32,6.1
2,Thriller,0.32,6.1
0,Drama,0.01,7.1
1,History,0.01,7.1
2,War,0.01,7.1
0,Action,0.12,7.1
1,Crime,0.12,7.1
2,Drama,0.12,7.1
3,Thriller,0.12,7.1
0,Comedy,0.33,6.7
1,Drama,0.33,6.7
2,Romance,0.33,6.7
3,Sport,0.33,6.7
0,Drama,0.03,6.9
1,Romance,0.03,6.9
0,Action,0.07,2.1
1,Sport,0.07,2.1
0,Horror,0.0,6.6
0,Comedy,1.6,8.3
1,Crime,1.6,8.3
2,Drama,1.6,8.3
0,Biography,0.59,7.2
1,Drama,0.59,7.2
2,Sport,0.59,7.2
0,Comedy,0.5,5.6
1,Drama,0.5,5.6
2,Romance,0.5,5.6
0,Biography,0.36,7.7
1,Drama,0.36,7.7
2,Music,0.36,7.7
3,Romance,0.36,7.7
0,Comedy,0.24,6.6
1,Drama,0.24,6.6
2,Romance,0.24,6.6
0,Comedy,0.06,7.4
1,Drama,0.06,7.4
0,Biography,0.01,7.1
1,Drama,0.01,7.1
2,Romance,0.01,7.1
0,Drama,0.04,7.9
1,Music,0.04,7.9
0,Comedy,0.06,6.7
1,Drama,0.06,6.7
0,Crime,0.01,6.6
1,Drama,0.01,6.6
2,Mystery,0.01,6.6
3,Thriller,0.01,6.6
0,Drama,0.28,7.9
0,Comedy,0.0,4.9
1,Crime,0.0,4.9
2,Drama,0.0,4.9
3,Romance,0.0,4.9
4,Thriller,0.0,4.9
0,Action,0.0,5.3
1,Comedy,0.0,5.3
2,Drama,0.0,5.3
3,Thriller,0.0,5.3
0,Comedy,0.01,5.0
1,Romance,0.01,5.0
0,Crime,0.01,7.6
1,Drama,0.01,7.6
2,Thriller,0.01,7.6
0,Comedy,0.01,7.6
1,Drama,0.01,7.6
2,Sport,0.01,7.6
0,Fantasy,0.84,6.6
1,Horror,0.84,6.6
2,Thriller,0.84,6.6
0,Horror,0.87,6.6
1,Mystery,0.87,6.6
0,Drama,0.72,7.3
1,Horror,0.72,7.3
2,Mystery,0.72,7.3
3,Sci-Fi,0.72,7.3
4,Thriller,0.72,7.3
0,Comedy,0.64,6.6
1,Documentary,0.64,6.6
0,Horror,0.57,6.9
0,Horror,1.04,5.8
0,Fantasy,0.51,4.4
1,Horror,0.51,4.4
0,Mystery,0.44,7.1
1,Thriller,0.44,7.1
0,Comedy,0.44,7.6
1,Drama,0.44,7.6
0,Horror,0.54,4.6
0,Comedy,0.35,4.9
1,Fantasy,0.35,4.9
2,Horror,0.35,4.9
3,Thriller,0.35,4.9
0,Biography,0.34,7.3
1,Crime,0.34,7.3
2,Drama,0.34,7.3
3,Thriller,0.34,7.3
0,Fantasy,0.32,5.0
1,Horror,0.32,5.0
2,Thriller,0.32,5.0
0,Biography,0.27,8.0
1,Drama,0.27,8.0
0,Horror,0.26,5.2
1,Sci-Fi,0.26,5.2
2,Thriller,0.26,5.2
0,Mystery,0.26,8.5
1,Thriller,0.26,8.5
0,Horror,0.28,6.5
1,Mystery,0.28,6.5
0,Comedy,0.24,7.4
0,Drama,0.22,7.7
1,Music,0.22,7.7
0,Comedy,0.22,7.4
1,Drama,0.22,7.4
0,Comedy,0.19,5.1
1,Drama,0.19,5.1
2,Music,0.19,5.1
3,Romance,0.19,5.1
0,Animation,0.19,5.0
1,Comedy,0.19,5.0
2,Family,0.19,5.0
0,Drama,0.21,7.2
0,Comedy,0.25,6.4
1,Drama,0.25,6.4
0,Comedy,0.23,5.6
1,Drama,0.23,5.6
0,Drama,0.16,6.2
1,Romance,0.16,6.2
2,Thriller,0.16,6.2
0,Horror,0.21,6.1
1,Mystery,0.21,6.1
2,Thriller,0.21,6.1
0,Drama,0.17,5.2
1,Thriller,0.17,5.2
0,Drama,0.15,7.3
0,Drama,0.19,7.5
0,Adventure,0.14,4.5
1,Horror,0.14,4.5
0,Comedy,2.41,6.6
1,Family,2.41,6.6
2,Romance,2.41,6.6
0,Crime,0.14,5.3
1,Drama,0.14,5.3
0,Horror,0.15,4.9
1,Thriller,0.15,4.9
0,Adventure,0.14,7.7
1,Comedy,0.14,7.7
2,Drama,0.14,7.7
3,Romance,0.14,7.7
0,Comedy,0.13,8.0
1,Horror,0.13,8.0
0,Drama,0.13,3.8
1,Horror,0.13,3.8
2,Thriller,0.13,3.8
0,Drama,0.13,7.6
1,Mystery,0.13,7.6
0,Horror,0.18,5.9
1,Thriller,0.18,5.9
0,Horror,0.13,6.2
1,Mystery,0.13,6.2
0,Comedy,0.14,7.2
1,Drama,0.14,7.2
0,Action,0.12,6.3
1,Crime,0.12,6.3
2,Drama,0.12,6.3
3,Thriller,0.12,6.3
4,Western,0.12,6.3
0,Horror,0.18,5.2
1,Mystery,0.18,5.2
2,Sci-Fi,0.18,5.2
3,Thriller,0.18,5.2
0,Comedy,0.12,6.9
1,Drama,0.12,6.9
0,Action,0.27,6.8
1,Thriller,0.27,6.8
0,Drama,0.11,6.1
1,Romance,0.11,6.1
0,Action,0.1,5.9
1,Adventure,0.1,5.9
2,Animation,0.1,5.9
3,Family,0.1,5.9
4,Sci-Fi,0.1,5.9
0,Comedy,0.09,6.9
1,Drama,0.09,6.9
0,Comedy,0.03,7.7
1,Crime,0.03,7.7
2,Drama,0.03,7.7
3,Mystery,0.03,7.7
4,Romance,0.03,7.7
0,Horror,0.07,5.3
1,Thriller,0.07,5.3
0,Comedy,0.06,7.0
1,Drama,0.06,7.0
0,Comedy,0.05,6.6
1,Drama,0.05,6.6
0,Comedy,0.05,6.4
1,Crime,0.05,6.4
2,Drama,0.05,6.4
3,Thriller,0.05,6.4
0,Drama,0.05,7.9
1,Mystery,0.05,7.9
2,Sci-Fi,0.05,7.9
0,Documentary,0.04,6.9
0,Drama,0.04,7.7
0,Drama,0.04,7.2
0,Comedy,0.04,6.8
1,Drama,0.04,6.8
0,Biography,0.03,7.4
1,Crime,0.03,7.4
2,Drama,0.03,7.4
3,Romance,0.03,7.4
4,Thriller,0.03,7.4
0,Drama,0.05,4.6
0,Comedy,0.03,6.4
1,Drama,0.03,6.4
0,Comedy,0.02,7.0
1,Crime,0.02,7.0
2,Drama,0.02,7.0
3,Mystery,0.02,7.0
4,Thriller,0.02,7.0
0,Drama,0.01,7.7
1,Thriller,0.01,7.7
0,Crime,0.01,6.8
1,Drama,0.01,6.8
0,Biography,0.02,7.0
1,Crime,0.02,7.0
2,Drama,0.02,7.0
3,Mystery,0.02,7.0
4,Thriller,0.02,7.0
0,Drama,0.02,7.0
0,Biography,0.0,6.3
1,Crime,0.0,6.3
2,Drama,0.0,6.3
3,Thriller,0.0,6.3
0,Crime,0.03,7.1
1,Horror,0.03,7.1
2,Music,0.03,7.1
3,Thriller,0.03,7.1
0,Comedy,0.01,7.1
1,Crime,0.01,7.1
2,Drama,0.01,7.1
0,Crime,0.0,6.1
1,Drama,0.0,6.1
2,Thriller,0.0,6.1
0,Drama,0.0,7.3
1,Romance,0.0,7.3
0,Drama,0.0,6.2
0,Horror,0.65,6.2
1,Thriller,0.65,6.2
0,Crime,0.0,6.2
1,Thriller,0.0,6.2
2,War,0.0,6.2
0,Mystery,0.0,3.3
1,Romance,0.0,3.3
2,Thriller,0.0,3.3
0,Comedy,0.01,7.4
1,Drama,0.01,7.4
2,Romance,0.01,7.4
3,War,0.01,7.4
0,Comedy,0.0,7.3
1,Drama,0.0,7.3
0,Drama,0.24,8.0
0,Horror,0.47,5.9
0,Comedy,0.01,6.8
1,Drama,0.01,6.8
0,Drama,0.02,7.4
1,Thriller,0.02,7.4
0,Fantasy,0.02,6.7
1,Horror,0.02,6.7
2,Mystery,0.02,6.7
3,Thriller,0.02,6.7
0,Crime,0.01,5.7
1,Drama,0.01,5.7
0,Comedy,0.01,7.2
1,Drama,0.01,7.2
2,Romance,0.01,7.2
0,Comedy,0.81,6.7
0,Comedy,0.53,7.1
1,Drama,0.53,7.1
2,Romance,0.53,7.1
0,Drama,0.13,7.7
0,Crime,0.04,7.4
1,Drama,0.04,7.4
2,Romance,0.04,7.4
3,Thriller,0.04,7.4
0,Drama,0.04,8.4
0,Drama,0.02,7.2
1,Musical,0.02,7.2
0,Comedy,0.1,5.4
0,Drama,0.01,8.1
1,Sci-Fi,0.01,8.1
2,Thriller,0.01,8.1
0,Crime,0.01,7.8
1,Drama,0.01,7.8
2,Mystery,0.01,7.8
0,Comedy,0.0,6.8
1,Crime,0.0,6.8
2,Drama,0.0,6.8
0,Crime,0.0,7.7
1,Drama,0.0,7.7
0,Comedy,0.0,6.5
1,Drama,0.0,6.5
2,Sport,0.0,6.5
0,Action,0.0,7.3
1,Crime,0.0,7.3
2,Thriller,0.0,7.3
0,Drama,0.0,5.9
1,Horror,0.0,5.9
2,Mystery,0.0,5.9
3,Thriller,0.0,5.9
0,Drama,1.12,8.7
0,Action,0.0,6.1
1,Crime,0.0,6.1
2,Drama,0.0,6.1
0,Drama,0.21,7.6
1,Family,0.21,7.6
0,Comedy,0.0,7.2
1,Drama,0.0,7.2
0,Adventure,0.35,5.8
1,Family,0.35,5.8
2,Fantasy,0.35,5.8
0,Fantasy,0.01,6.5
1,Thriller,0.01,6.5
0,Crime,0.63,7.3
1,Drama,0.63,7.3
2,Romance,0.63,7.3
3,Thriller,0.63,7.3
0,Comedy,1.06,6.2
0,Horror,0.0,5.0
0,Drama,0.45,7.8
0,Comedy,0.39,8.1
1,Romance,0.39,8.1
0,Action,0.65,6.1
1,Adventure,0.65,6.1
2,Drama,0.65,6.1
0,Drama,0.31,7.1
1,Romance,0.31,7.1
0,Drama,0.0,5.6
1,Horror,0.0,5.6
0,Drama,0.32,7.6
1,Romance,0.32,7.6
0,Mystery,0.35,4.6
1,Thriller,0.35,4.6
0,Comedy,0.21,7.1
1,Drama,0.21,7.1
0,Horror,0.13,7.3
1,Sci-Fi,0.13,7.3
2,Thriller,0.13,7.3
0,Drama,0.15,4.0
1,Horror,0.15,4.0
2,Thriller,0.15,4.0
0,Drama,0.25,8.0
0,Comedy,0.11,6.7
1,Crime,0.11,6.7
2,Mystery,0.11,6.7
0,Action,1.8,5.7
1,Adventure,1.8,5.7
2,Sci-Fi,1.8,5.7
3,Thriller,1.8,5.7
0,Comedy,0.1,4.6
0,Comedy,0.1,4.0
0,Crime,0.08,7.0
1,Drama,0.08,7.0
2,Fantasy,0.08,7.0
3,Romance,0.08,7.0
0,Crime,0.08,5.9
1,Mystery,0.08,5.9
2,Thriller,0.08,5.9
0,Horror,0.15,4.8
1,Mystery,0.15,4.8
2,Thriller,0.15,4.8
0,Drama,0.07,7.5
1,Mystery,0.07,7.5
2,Thriller,0.07,7.5
0,Comedy,0.17,4.7
1,Fantasy,0.17,4.7
0,Comedy,0.07,6.7
1,Drama,0.07,6.7
2,Romance,0.07,6.7
0,Comedy,0.04,6.7
1,Fantasy,0.04,6.7
0,Comedy,0.04,7.1
1,Drama,0.04,7.1
2,Romance,0.04,7.1
0,Documentary,0.04,2.7
0,Drama,0.03,7.3
0,Comedy,0.03,7.6
0,Comedy,0.03,5.8
0,Comedy,0.02,6.5
1,Crime,0.02,6.5
2,Romance,0.02,6.5
3,Thriller,0.02,6.5
0,Comedy,0.01,6.6
1,Drama,0.01,6.6
0,Adventure,0.01,6.9
1,Fantasy,0.01,6.9
0,Adventure,0.01,4.8
1,Fantasy,0.01,4.8
0,Drama,0.01,7.0
1,Thriller,0.01,7.0
0,Drama,0.0,5.4
0,Drama,0.0,6.9
0,Comedy,0.0,6.6
1,Crime,0.0,6.6
2,Romance,0.0,6.6
0,Crime,0.0,5.9
1,Drama,0.0,5.9
2,Horror,0.0,5.9
3,Thriller,0.0,5.9
0,Comedy,0.0,6.3
0,Crime,0.0,7.0
1,Drama,0.0,7.0
2,Thriller,0.0,7.0
0,Comedy,0.0,6.3
0,Drama,0.0,6.2
1,Romance,0.0,6.2
0,Comedy,0.0,7.7
1,Drama,0.0,7.7
0,Drama,0.0,6.5
1,Horror,0.0,6.5
2,Sci-Fi,0.0,6.5
0,Biography,0.0,5.8
1,Drama,0.0,5.8
0,Drama,1.99,8.2
1,History,1.99,8.2
2,Romance,1.99,8.2
3,War,1.99,8.2
0,Biography,0.0,6.0
1,Drama,0.0,6.0
0,Comedy,0.0,6.8
1,Crime,0.0,6.8
2,Drama,0.0,6.8
0,Drama,0.0,6.9
0,Comedy,0.03,6.9
1,Drama,0.03,6.9
0,Action,0.61,6.9
1,Mystery,0.61,6.9
2,Thriller,0.61,6.9
0,Comedy,0.46,7.2
1,Drama,0.46,7.2
2,Music,0.46,7.2
0,Comedy,0.83,7.8
0,Comedy,0.28,7.3
1,Drama,0.28,7.3
0,Crime,0.28,7.5
1,Drama,0.28,7.5
2,Thriller,0.28,7.5
0,Comedy,0.14,6.0
1,Fantasy,0.14,6.0
2,Horror,0.14,6.0
3,Thriller,0.14,6.0
0,Horror,0.25,6.8
1,Mystery,0.25,6.8
0,Comedy,0.1,3.9
0,Comedy,0.09,6.1
1,Drama,0.09,6.1
2,Romance,0.09,6.1
0,Biography,0.06,7.5
1,Drama,0.06,7.5
0,Drama,0.2,8.2
1,Mystery,0.2,8.2
2,Thriller,0.2,8.2
0,Action,0.03,5.2
1,Adventure,0.03,5.2
2,Comedy,0.03,5.2
3,Musical,0.03,5.2
0,Drama,0.01,6.8
1,History,0.01,6.8
0,Comedy,0.0,7.0
1,Drama,0.0,7.0
2,Fantasy,0.0,7.0
3,Horror,0.0,7.0
0,Comedy,0.0,6.5
1,Romance,0.0,6.5
0,Action,0.34,5.7
1,Comedy,0.34,5.7
2,Sci-Fi,0.34,5.7
0,Comedy,0.0,6.4
1,Drama,0.0,6.4
0,Action,0.0,5.3
1,Comedy,0.0,5.3
2,Romance,0.0,5.3
0,Documentary,0.77,7.6
0,Biography,0.05,7.1
1,Drama,0.05,7.1
2,Thriller,0.05,7.1
0,Comedy,0.03,6.5
1,Drama,0.03,6.5
0,Drama,0.13,8.5
1,Music,0.13,8.5
0,Crime,0.08,8.7
1,Drama,0.08,8.7
0,Comedy,0.0,7.1
1,Music,0.0,7.1
0,Drama,0.01,8.3
0,Drama,0.08,7.4
1,Romance,0.08,7.4
0,Crime,0.07,7.5
1,Drama,0.07,7.5
0,Comedy,0.06,7.2
1,Drama,0.06,7.2
2,Romance,0.06,7.2
0,Comedy,1.42,7.6
0,Drama,0.17,8.2
0,Comedy,0.38,6.6
1,Documentary,0.38,6.6
0,Horror,0.85,5.7
0,Comedy,0.25,7.4
0,Crime,0.21,8.0
1,Documentary,0.21,8.0
2,Drama,0.21,8.0
0,Fantasy,0.3,5.4
1,Horror,0.3,5.4
0,Horror,0.64,5.7
1,Sci-Fi,0.64,5.7
2,Thriller,0.64,5.7
0,Horror,0.48,6.8
1,Mystery,0.48,6.8
0,Biography,0.19,5.4
1,Comedy,0.19,5.4
2,Documentary,0.19,5.4
0,Comedy,0.25,5.1
1,Drama,0.25,5.1
2,Family,0.25,5.1
3,Sport,0.25,5.1
0,Horror,0.19,5.9
1,Thriller,0.19,5.9
0,Adventure,0.27,8.2
1,Drama,0.27,8.2
2,War,0.27,8.2
0,Adventure,0.15,5.3
1,Comedy,0.15,5.3
2,Sci-Fi,0.15,5.3
0,Fantasy,0.16,4.3
1,Horror,0.16,4.3
2,Thriller,0.16,4.3
0,Comedy,0.12,7.2
1,Documentary,0.12,7.2
2,Music,0.12,7.2
0,Action,0.1,5.9
1,Comedy,0.1,5.9
2,Crime,0.1,5.9
0,Comedy,0.07,3.0
0,Drama,0.08,7.9
1,Romance,0.08,7.9
0,Comedy,0.08,3.2
1,Fantasy,0.08,3.2
0,Action,0.07,6.5
1,Fantasy,0.07,6.5
2,Horror,0.07,6.5
3,Sci-Fi,0.07,6.5
4,Thriller,0.07,6.5
0,Comedy,0.06,7.0
1,Drama,0.06,7.0
0,Comedy,0.04,6.9
1,Drama,0.04,6.9
0,Comedy,0.04,4.4
1,Romance,0.04,4.4
0,Crime,0.04,6.0
1,Drama,0.04,6.0
2,History,0.04,6.0
3,Romance,0.04,6.0
0,Fantasy,0.04,5.3
1,Horror,0.04,5.3
0,Comedy,0.04,5.3
1,Crime,0.04,5.3
0,Drama,0.03,7.1
0,Comedy,0.03,5.4
1,Crime,0.03,5.4
2,Thriller,0.03,5.4
0,Biography,0.03,6.9
1,Drama,0.03,6.9
0,Crime,0.03,7.3
1,Drama,0.03,7.3
0,Comedy,0.03,7.8
1,Drama,0.03,7.8
0,Comedy,0.02,6.6
1,Documentary,0.02,6.6
0,Comedy,0.02,5.4
1,Drama,0.02,5.4
2,Horror,0.02,5.4
0,Drama,0.02,8.4
1,Mystery,0.02,8.4
2,Thriller,0.02,8.4
0,Drama,0.03,6.3
1,Family,0.03,6.3
0,Comedy,0.0,5.3
1,Romance,0.0,5.3
0,Comedy,0.0,5.3
0,Crime,0.34,6.0
1,Drama,0.34,6.0
2,Thriller,0.34,6.0
0,Comedy,0.0,7.4
1,Drama,0.0,7.4
2,Romance,0.0,7.4
3,Sport,0.0,7.4
0,Horror,0.0,4.1
1,Thriller,0.0,4.1
0,Comedy,0.0,6.7
1,Drama,0.0,6.7
0,Drama,0.0,5.8
1,Sci-Fi,0.0,5.8
2,Thriller,0.0,5.8
0,Adventure,3.34,6.5
1,Family,3.34,6.5
2,Fantasy,3.34,6.5
0,Drama,2.01,7.0
1,Family,2.01,7.0
2,Fantasy,2.01,7.0
3,Romance,2.01,7.0
0,Drama,0.06,8.0
0,Comedy,0.03,6.5
1,Romance,0.03,6.5
0,Crime,0.22,7.4
1,Drama,0.22,7.4
2,Music,0.22,7.4
0,Horror,0.19,5.3
0,Comedy,0.86,8.0
0,Horror,0.01,5.7
0,Drama,0.09,7.1
0,Comedy,1.2,7.8
1,Western,1.2,7.8
0,Horror,0.33,5.9
1,Thriller,0.33,5.9
0,Drama,0.03,7.8
1,Romance,0.03,7.8
0,Drama,0.11,5.3
1,Sci-Fi,0.11,5.3
2,Thriller,0.11,5.3
0,Horror,0.0,7.2
1,Mystery,0.0,7.2
2,Sci-Fi,0.0,7.2
3,Thriller,0.0,7.2
0,Comedy,0.4,5.1
1,Fantasy,0.4,5.1
0,Documentary,0.33,5.1
0,Horror,0.33,4.9
0,Comedy,0.26,6.9
1,Drama,0.26,6.9
2,Music,0.26,6.9
0,Horror,0.14,4.6
1,Mystery,0.14,4.6
2,Sci-Fi,0.14,4.6
0,Comedy,0.32,6.7
1,Documentary,0.32,6.7
0,Drama,0.06,7.1
0,Comedy,0.27,7.6
1,Drama,0.27,7.6
2,Romance,0.27,7.6
0,Drama,0.05,8.1
1,Romance,0.05,8.1
0,Drama,0.01,7.0
0,Comedy,0.03,7.1
1,Crime,0.03,7.1
2,Drama,0.03,7.1
3,Sci-Fi,0.03,7.1
0,Drama,0.0,7.6
1,Romance,0.0,7.6
0,Comedy,0.07,7.1
1,Drama,0.07,7.1
2,Romance,0.07,7.1
0,Comedy,0.13,7.7
1,Documentary,0.13,7.7
2,War,0.13,7.7
0,Comedy,1.14,6.7
1,Sport,1.14,6.7
0,Comedy,0.0,5.7
1,Drama,0.0,5.7
2,Family,0.0,5.7
0,Documentary,0.0,7.1
0,Comedy,0.0,6.2
1,Drama,0.0,6.2
2,Romance,0.0,6.2
0,Horror,0.0,6.1
1,Thriller,0.0,6.1
0,Drama,0.0,5.9
1,Romance,0.0,5.9
2,Sci-Fi,0.0,5.9
3,Thriller,0.0,5.9
0,Comedy,0.0,6.8
1,Crime,0.0,6.8
2,Drama,0.0,6.8
0,Drama,0.06,6.8
1,History,0.06,6.8
0,Drama,0.01,5.1
1,Horror,0.01,5.1
2,Mystery,0.01,5.1
3,Thriller,0.01,5.1
0,Drama,0.0,3.9
1,Musical,0.0,3.9
0,Animation,0.76,7.8
1,Family,0.76,7.8
2,Fantasy,0.76,7.8
3,Music,0.76,7.8
0,Horror,0.36,5.7
1,Thriller,0.36,5.7
0,Horror,0.21,4.7
1,Mystery,0.21,4.7
2,Thriller,0.21,4.7
0,Drama,0.0,5.9
0,Comedy,0.0,7.6
1,Drama,0.0,7.6
0,Action,0.01,5.1
1,Comedy,0.01,5.1
2,Horror,0.01,5.1
3,Sci-Fi,0.01,5.1
0,Horror,0.15,6.9
1,Mystery,0.15,6.9
0,Action,0.09,7.6
1,Adventure,0.09,7.6
2,Sci-Fi,0.09,7.6
3,Thriller,0.09,7.6
0,Action,0.12,7.6
1,Comedy,0.12,7.6
0,Biography,0.12,7.6
1,Crime,0.12,7.6
2,Drama,0.12,7.6
3,Romance,0.12,7.6
0,Drama,0.13,5.3
1,Horror,0.13,5.3
2,Mystery,0.13,5.3
3,Thriller,0.13,5.3
0,Drama,0.11,8.5
1,Thriller,0.11,8.5
0,Drama,0.35,7.0
0,Animation,0.07,7.8
1,Comedy,0.07,7.8
2,Drama,0.07,7.8
0,Comedy,0.07,7.2
1,Drama,0.07,7.2
0,Drama,0.06,8.0
1,Romance,0.06,8.0
0,Drama,0.05,8.1
1,Thriller,0.05,8.1
0,Drama,0.05,6.8
0,Drama,0.07,7.2
0,Comedy,0.04,7.4
1,Drama,0.04,7.4
0,Drama,0.04,6.1
1,Music,0.04,6.1
2,Romance,0.04,6.1
0,Action,0.03,7.0
1,Crime,0.03,7.0
2,Drama,0.03,7.0
3,Thriller,0.03,7.0
0,Crime,0.03,5.3
1,Drama,0.03,5.3
2,Thriller,0.03,5.3
0,Comedy,0.03,4.7
1,Romance,0.03,4.7
0,Horror,0.07,5.7
1,Mystery,0.07,5.7
2,Thriller,0.07,5.7
0,Drama,0.04,7.8
0,Animation,0.02,8.0
1,Biography,0.02,8.0
2,Documentary,0.02,8.0
3,Drama,0.02,8.0
4,History,0.02,8.0
5,War,0.02,8.0
0,Adventure,0.01,3.3
0,Documentary,0.01,8.3
1,War,0.01,8.3
0,Drama,0.01,6.9
1,Romance,0.01,6.9
0,Documentary,0.01,8.1
1,History,0.01,8.1
0,Biography,0.01,6.8
1,Documentary,0.01,6.8
2,History,0.01,6.8
0,Comedy,0.01,4.6
0,Comedy,0.0,7.0
1,Drama,0.0,7.0
0,Action,0.0,6.7
1,Adventure,0.0,6.7
2,Comedy,0.0,6.7
3,Drama,0.0,6.7
4,Music,0.0,6.7
5,Sci-Fi,0.0,6.7
0,Comedy,0.0,5.8
1,Drama,0.0,5.8
0,Drama,0.0,4.5
0,Drama,0.0,6.2
0,Drama,0.0,6.6
1,Romance,0.0,6.6
0,Drama,0.0,6.6
0,Comedy,0.14,5.1
1,Crime,0.14,5.1
0,Action,0.0,7.8
1,Crime,0.0,7.8
2,Drama,0.0,7.8
0,Crime,0.05,7.1
1,Drama,0.05,7.1
0,Drama,0.01,6.4
1,Fantasy,0.01,6.4
0,Drama,0.01,7.0
1,Mystery,0.01,7.0
2,Thriller,0.01,7.0
0,Drama,0.35,5.9
1,Fantasy,0.35,5.9
2,Horror,0.35,5.9
0,Biography,0.03,7.8
1,Crime,0.03,7.8
2,Documentary,0.03,7.8
3,History,0.03,7.8
4,Thriller,0.03,7.8
0,Drama,0.0,7.2
0,Drama,0.41,5.6
1,Horror,0.41,5.6
2,Thriller,0.41,5.6
0,Drama,0.06,6.8
1,Romance,0.06,6.8
0,Drama,0.13,7.3
1,Fantasy,0.13,7.3
0,Drama,0.03,7.3
1,Music,0.03,7.3
0,Adventure,0.01,7.5
1,Drama,0.01,7.5
0,Crime,0.07,7.8
1,Drama,0.07,7.8
0,Drama,0.0,6.7
1,Horror,0.0,6.7
0,Crime,0.36,7.5
1,Drama,0.36,7.5
0,Horror,0.0,6.3
1,Thriller,0.0,6.3
0,Comedy,0.02,6.3
1,Crime,0.02,6.3
2,Romance,0.02,6.3
0,Drama,0.01,6.8
1,Romance,0.01,6.8
0,Drama,0.04,7.8
1,Romance,0.04,7.8
0,Drama,0.0,6.9
1,Romance,0.0,6.9
0,Comedy,0.01,7.2
1,Drama,0.01,7.2
2,Romance,0.01,7.2
0,Crime,0.0,7.2
1,Drama,0.0,7.2
2,Romance,0.0,7.2
0,Drama,0.0,5.4
1,Mystery,0.0,5.4
0,Action,0.59,7.4
1,Horror,0.59,7.4
2,Thriller,0.59,7.4
0,Comedy,0.19,7.1
1,Drama,0.19,7.1
2,Romance,0.19,7.1
0,Action,0.12,6.8
1,Biography,0.12,6.8
2,Drama,0.12,6.8
3,Sport,0.12,6.8
0,Drama,0.07,7.0
0,Comedy,0.07,7.4
1,Drama,0.07,7.4
0,Comedy,0.07,6.7
1,Drama,0.07,6.7
2,Romance,0.07,6.7
0,Drama,0.05,7.2
1,Mystery,0.05,7.2
2,Romance,0.05,7.2
0,Comedy,0.02,7.5
1,Crime,0.02,7.5
2,Drama,0.02,7.5
3,Romance,0.02,7.5
0,Fantasy,0.54,6.8
1,Horror,0.54,6.8
2,Mystery,0.54,6.8
3,Thriller,0.54,6.8
0,Crime,0.01,7.9
1,Drama,0.01,7.9
2,Thriller,0.01,7.9
0,Drama,0.01,6.7
0,Comedy,0.03,5.8
1,Romance,0.03,5.8
0,Crime,0.0,6.5
1,Drama,0.0,6.5
2,Thriller,0.0,6.5
0,Drama,0.0,7.2
0,Horror,0.0,6.5
1,Mystery,0.0,6.5
0,Comedy,0.0,6.2
1,Romance,0.0,6.2
0,Comedy,0.0,8.6
1,Drama,0.0,8.6
2,Family,0.0,8.6
0,Drama,0.0,6.5
0,Comedy,0.0,6.3
1,Fantasy,0.0,6.3
0,Drama,0.0,6.7
0,Drama,0.01,5.1
1,Fantasy,0.01,5.1
2,Horror,0.01,5.1
3,Thriller,0.01,5.1
0,Action,0.8,7.0
1,Crime,0.8,7.0
2,Mystery,0.8,7.0
3,Thriller,0.8,7.0
0,Drama,0.0,6.7
0,Adventure,0.0,6.6
1,Comedy,0.0,6.6
2,Horror,0.0,6.6
0,Comedy,0.04,8.2
1,Crime,0.04,8.2
0,Drama,0.02,8.1
0,Comedy,0.01,7.2
1,Drama,0.01,7.2
0,Drama,0.01,7.4
0,Drama,0.01,6.5
0,Action,0.33,6.1
1,Crime,0.33,6.1
2,Drama,0.33,6.1
3,Thriller,0.33,6.1
0,Comedy,0.0,6.2
0,Comedy,0.0,3.3
1,Musical,0.0,3.3
2,Romance,0.0,3.3
0,Horror,0.19,6.1
1,Mystery,0.19,6.1
2,Thriller,0.19,6.1
0,Drama,0.25,7.2
0,Horror,0.55,7.7
1,Mystery,0.55,7.7
2,Thriller,0.55,7.7
0,Comedy,0.18,7.1
1,Crime,0.18,7.1
2,Mystery,0.18,7.1
0,Drama,0.79,5.5
1,Sci-Fi,0.79,5.5
2,Thriller,0.79,5.5
0,Comedy,0.14,7.4
1,Drama,0.14,7.4
2,Romance,0.14,7.4
0,Drama,0.09,7.7
0,Crime,0.22,7.8
1,Drama,0.22,7.8
2,Mystery,0.22,7.8
3,Thriller,0.22,7.8
0,Comedy,0.02,6.6
1,Drama,0.02,6.6
0,Drama,0.03,6.0
1,Sport,0.03,6.0
0,Crime,0.03,8.4
1,Drama,0.03,8.4
2,Thriller,0.03,8.4
0,Comedy,0.0,7.9
1,Drama,0.0,7.9
0,Comedy,0.01,6.0
1,Drama,0.01,6.0
0,Comedy,0.0,6.1
1,Music,0.0,6.1
0,Adventure,0.03,6.2
1,Comedy,0.03,6.2
2,Sport,0.03,6.2
0,Comedy,0.16,6.8
0,Crime,0.0,7.7
1,Drama,0.0,7.7
2,Thriller,0.0,7.7
0,Action,0.01,5.9
1,Drama,0.01,5.9
2,Horror,0.01,5.9
3,Thriller,0.01,5.9
0,Comedy,0.0,7.0
1,Horror,0.0,7.0
2,Musical,0.0,7.0
0,Sci-Fi,0.0,6.1
1,Thriller,0.0,6.1
0,Action,0.04,7.6
1,Crime,0.04,7.6
